title,price,date,location_site,category_site,area,post_type,room_count,parking,mortgage,rent,elevator,age
رهن واجاره سوئیت 48 متری,,2023-08-12 09:53:31,fars,house-apartment-for-rent,48,آپارتمان,2.0,,60000000.0,۶۰۰۰۰۰۰۰ ,,13.0
پیش فروش واحد های سرعین بغل اداره پست,,2023-08-12 09:53:31,ardabil-province,houses-apartments-for-sale,110180,,3.0,,,,,
خونه ویلایی، باغچه,2600000000.0,2023-08-12 09:53:31,ilam-province,houses-apartments-for-sale,330,,2.0,,,,,
آپارتمان دوخواب پاسداران,,2023-08-12 09:53:31,fars,house-apartment-for-rent,115,آپارتمان,2.0,True,250000000.0,۲۵۰۰۰۰۰۰۰ ,True,20.0
یه واحداپارتمان مسکن مهرامام رضا لپویی 96 متر,,2023-08-12 09:53:31,fars,house-apartment-for-rent,96,آپارتمان,2.0,,50000000.0,۵۰۰۰۰۰۰۰ ,,6.0
منزل مسکونی,3600000000.0,2023-08-12 09:53:31,fars,houses-apartments-for-sale,510,خانه و کلنگی,4.0,True,,,,3.0
خانه اجاره 200 متر,,2023-08-12 09:53:31,fars,house-apartment-for-rent,200,خانه,3.0,,30000000.0,۳۰۰۰۰۰۰۰ ,,22.0
نیازمند خانه یک خوابه برای 2نفر,,2023-08-12 09:53:31,fars,house-apartment-for-rent,80,آپارتمان,1.0,,100000000.0,۱۰۰۰۰۰۰۰۰ ,True,12.0
دو واحد یک خوابه طبقه بالا 95 متر,,2023-08-12 09:53:31,fars,house-apartment-for-rent,95,خانه,1.0,,185000000.0,۱۸۵۰۰۰۰۰۰ ,,
اجاره منزل درب دوم پایگاه یا فلکه گلسرخ,,2023-08-12 09:53:31,fars,house-apartment-for-rent,30,خانه,0.0,,30000000.0,۳۰۰۰۰۰۰۰ ,,32.0
آپارتمان 100 متری,,2023-08-12 09:53:31,fars,house-apartment-for-rent,100,آپارتمان,2.0,True,60000000.0,۶۰۰۰۰۰۰۰ ,True,13.0
رهن کامل آپارتمان در مجتمع پرستاران واقع در بولوار پرستار,,2023-08-12 09:53:31,fars,house-apartment-for-rent,150,آپارتمان,3.0,True,600000000.0,۶۰۰۰۰۰۰۰۰ ,True,4.0
رهن اجاره منزل,,2023-08-12 09:53:31,fars,house-apartment-for-rent,120,آپارتمان,2.0,,200000000.0,۲۰۰۰۰۰۰۰۰ ,,5.0
اپارتمان نظامی، مصطفی خمینی,,2023-08-12 09:53:31,fars,house-apartment-for-rent,110,آپارتمان,2.0,True,350000000.0,۳۵۰۰۰۰۰۰۰ ,True,
اجاره خانه طبقه دوم,,2023-08-12 09:53:31,fars,house-apartment-for-rent,150,خانه,2.0,,330000000.0,۳۳۰۰۰۰۰۰۰ ,,7.0
رهن کامل طبقه دوم مستقل خیابان سرمیدان 200 متر,,2023-08-12 09:53:31,fars,house-apartment-for-rent,120,خانه,2.0,True,200000000.0,۲۰۰۰۰۰۰۰۰ ,,10.0
همکف مستقل، فاز2,,2023-08-12 09:53:31,fars,house-apartment-for-rent,200,خانه,2.0,True,300000000.0,۳۰۰۰۰۰۰۰۰ ,,2.0
رهن مسکونی دو خوابه,,2023-08-12 09:53:31,fars,house-apartment-for-rent,100,خانه,2.0,,350000000.0,۳۵۰۰۰۰۰۰۰ ,,
130متری/فلکه گاز/تخلیه,,2023-08-12 09:53:31,fars,house-apartment-for-rent,130,آپارتمان,2.0,,50000000.0,۵۰۰۰۰۰۰۰ ,True,1.0
رهن و اجاره ویلایی,,2023-08-12 09:53:31,fars,house-apartment-for-rent,150,خانه,2.0,,250000000.0,۲۵۰۰۰۰۰۰۰ ,,14.0
دوبلکس یک طبقه دو خواب با پارکینگ,,2023-08-12 09:53:31,fars,house-apartment-for-rent,110,ویلا,2.0,True,300000000.0,۳۰۰۰۰۰۰۰۰ ,,17.0
رهن واجاره واحد یک خوابه,,2023-08-12 09:53:31,fars,house-apartment-for-rent,100,آپارتمان,1.0,True,100000000.0,۱۰۰۰۰۰۰۰۰ ,,12.0
سویت 30 متری,,2023-08-12 09:53:31,fars,house-apartment-for-rent,30,خانه,0.0,,,,,9.0
نیازمند خانه اجاره ای,,2023-08-12 09:53:31,fars,house-apartment-for-rent,50,خانه,1.0,,,,,24.0
منزل همکف سه خواب درب به ساختمان,,2023-08-12 09:53:31,fars,house-apartment-for-rent,230,خانه,3.0,,200000000.0,۲۰۰۰۰۰۰۰۰ ,,8.0
آپارتمان سه خواب ، 150 متر ،شهرک بهشتی,,2023-08-12 09:53:31,fars,house-apartment-for-rent,150,آپارتمان,3.0,True,220000000.0,۲۲۰۰۰۰۰۰۰ ,True,5.0
اپارتمان خام بهترین گزینه لرای سرمایه گذاری,750000000.0,2023-08-12 09:53:31,razavi-khorasan,houses-apartments-for-sale,85,آپارتمان,2.0,True,,,True,
پنت‌هاوس/عشق‌آباد/فول‌/نوساز150متر,2600000000.0,2023-08-12 09:53:31,razavi-khorasan,houses-apartments-for-sale,150,آپارتمان,3.0,True,,,True,
سرافرازان آپارتمان 95 متری دوخوابه باپارکینک,3260000000.0,2023-08-12 09:53:31,razavi-khorasan,houses-apartments-for-sale,95,آپارتمان,2.0,True,,,,14.0
خانه تازه سازصفردوخواب 110 متر,585000000.0,2023-08-12 09:53:32,razavi-khorasan,houses-apartments-for-sale,110,,2.0,,,,,
فروش آپارتمان,,2023-08-12 09:53:32,razavi-khorasan,houses-apartments-for-sale,159,آپارتمان,3.0,True,,,,12.0
آپارتمان 60متری حیاط دار دربست,755000000.0,2023-08-12 09:53:32,razavi-khorasan,houses-apartments-for-sale,60,آپارتمان,1.0,,,,,19.0
خانه اپارتمان واحد ویلایی بلوارتوس,880000000.0,2023-08-12 09:53:32,razavi-khorasan,houses-apartments-for-sale,60,آپارتمان,1.0,,,,,7.0
ویلایی 260 متر، 2 طبقه مجزا، شمالی,9500000000.0,2023-08-12 09:53:32,razavi-khorasan,houses-apartments-for-sale,228,خانه و کلنگی,3.0,True,,,,
آپارتمان 75متری دوخوابه,,2023-08-12 09:53:32,razavi-khorasan,houses-apartments-for-sale,75,آپارتمان,2.0,,,,,1.0
آپارتمان نقلی در یوسفیه,1150000000.0,2023-08-12 09:53:32,razavi-khorasan,houses-apartments-for-sale,65,آپارتمان,2.0,,,,,13.0
فروش منزل ویلایی,1555000000.0,2023-08-12 09:53:32,razavi-khorasan,houses-apartments-for-sale,71,خانه و کلنگی,1.0,,,,,12.0
آپارتمان نوساز نزدیک مترو و BRT,1350000000.0,2023-08-12 09:53:32,razavi-khorasan,houses-apartments-for-sale,60,آپارتمان,1.0,,,,,2.0
خانه کلنگی,650000000.0,2023-08-12 09:53:32,razavi-khorasan,houses-apartments-for-sale,120,خانه و کلنگی,3.0,,,,,27.0
آپارتمان یک خوابه معاوضه ایی,850000000.0,2023-08-12 09:53:32,razavi-khorasan,houses-apartments-for-sale,60,آپارتمان,1.0,True,,,,12.0
خانه ویلایی 130 متری دوخواب,3200000000.0,2023-08-12 09:53:32,razavi-khorasan,houses-apartments-for-sale,130,خانه و کلنگی,2.0,True,,,,
خانه باغ روستایی و باغ و شالیزار,9500000000.0,2023-08-12 09:53:32,razavi-khorasan,houses-apartments-for-sale,17000,خانه و کلنگی,2.0,,,,,
خانه ویلایی 116 متر کلید اول صفر,1600000000.0,2023-08-12 09:53:32,razavi-khorasan,houses-apartments-for-sale,116,خانه و کلنگی,2.0,True,,,,
فروش آپارتمان,1650000000.0,2023-08-12 09:53:32,razavi-khorasan,houses-apartments-for-sale,75,آپارتمان,2.0,True,,,,1.0
پیش فروش آپارتمان 100 متری سردو نبش ثنای,1950000000.0,2023-08-12 09:53:32,razavi-khorasan,houses-apartments-for-sale,100,آپارتمان,2.0,True,,,True,
معاوضه ملکی در مشهد با منطقه یک تهران,,2023-08-12 09:53:32,razavi-khorasan,houses-apartments-for-sale,300,آپارتمان,4.0,True,,,True,1.0
آپارتمان 75 متری فاز پنج جزئیات مطالعه شود,870000000.0,2023-08-12 09:53:32,razavi-khorasan,houses-apartments-for-sale,75,آپارتمان,2.0,True,,,,8.0
معاوضه ملک یکجا در تهران با زمین در شمال,,2023-08-12 09:53:32,razavi-khorasan,houses-apartments-for-sale,110,آپارتمان,2.0,True,,,True,
فروش آپارتمان یک خواب,770000000.0,2023-08-12 09:53:32,razavi-khorasan,houses-apartments-for-sale,68,آپارتمان,2.0,,,,True,10.0
آپارتمان نوسازدوخواب بلوارتوس90متر,895000000.0,2023-08-12 09:53:32,razavi-khorasan,houses-apartments-for-sale,90,آپارتمان,2.0,,,,,1.0
آپارتمان 88 متری دو خوابه،فروش فوری,2450000000.0,2023-08-12 09:53:32,khuzestan,houses-apartments-for-sale,88,آپارتمان,2.0,True,,,True,5.0
منزل 100 متری گلالک گلستان 13,530000000.0,2023-08-12 09:53:32,khuzestan,houses-apartments-for-sale,100,خانه و کلنگی,1.0,,,,,7.0
خانه در شهرک مدنی,350000000.0,2023-08-12 09:53:32,khuzestan,houses-apartments-for-sale,100,خانه و کلنگی,2.0,True,,,,2.0
مسکن مهرفرهنگیان.اندیمشک,1000000000.0,2023-08-12 09:53:32,khuzestan,houses-apartments-for-sale,75,آپارتمان,2.0,True,,,True,10.0
فروش نیم پلاک همکف مطهری,1700000000.0,2023-08-12 09:53:32,khuzestan,houses-apartments-for-sale,120,,2.0,,,,,
فروش آپارتمان 198 متر در بلوار منفرد,5960000000.0,2023-08-12 09:53:32,mazandaran,houses-apartments-for-sale,198,آپارتمان,3.0,True,,,True,
فروش آپارتمان 116 متر فول تک واحدی در فضا فردیس,3770000000.0,2023-08-12 09:53:32,khuzestan,houses-apartments-for-sale,116,آپارتمان,2.0,True,,,True,3.0
فروش اپارتمان در زیتون کارمندی اهواز,1700000000.0,2023-08-12 09:53:32,khuzestan,houses-apartments-for-sale,70,آپارتمان,2.0,True,,,True,13.0
ویلایی مناسب تجاری وساخت بازار چه,,2023-08-12 09:53:32,khuzestan,houses-apartments-for-sale,280,خانه و کلنگی,2.0,True,,,,14.0
فروش دو واحدی 127 متر در محدوده پیشوا,1600000000.0,2023-08-12 09:53:32,mazandaran,houses-apartments-for-sale,127,خانه و کلنگی,2.0,,,,,27.0
آپارتمان 175 متری تک واحد دو پارکینگ تاپ لوکیشن اقبال,5950000000.0,2023-08-12 09:53:32,khuzestan,houses-apartments-for-sale,175,آپارتمان,3.0,True,,,True,3.0
فروش تک واحدی 220 متر,2200000000.0,2023-08-12 09:53:32,mazandaran,houses-apartments-for-sale,220,خانه و کلنگی,3.0,True,,,,6.0
144مترمربع ،سندمالکیت وپروانه و پایانکاراماده باوارفرح اباد,5050000000.0,2023-08-12 09:53:32,khuzestan,houses-apartments-for-sale,144,آپارتمان,3.0,True,,,True,
ویلایی دوطبقه 137 متری مجزا کمپلو جنوبی,3400000000.0,2023-08-12 09:53:32,khuzestan,houses-apartments-for-sale,137,خانه و کلنگی,4.0,True,,,,18.0
120 متر بلوار دانشگاه شهرک مخابرات پلاک یک با دید کامل دریا,10800000000.0,2023-08-12 09:53:32,khuzestan,houses-apartments-for-sale,120,آپارتمان,2.0,True,,,True,
فروش خانه و کلنگی 138 متر در امام رضا,3175000000.0,2023-08-12 09:53:32,mazandaran,houses-apartments-for-sale,138,خانه و کلنگی,3.0,True,,,,21.0
آپارتمان دو خوابه شهرک سراج,4000000000.0,2023-08-12 09:53:32,fars,houses-apartments-for-sale,100,آپارتمان,2.0,True,,,True,7.0
آپارتمان سینماسعدی,5350000000.0,2023-08-12 09:53:32,fars,houses-apartments-for-sale,112,آپارتمان,2.0,True,,,True,8.0
پیش فروش آپارتمان سعدی شیراز شرقی,2000000000.0,2023-08-12 09:53:32,khuzestan,houses-apartments-for-sale,106,آپارتمان,2.0,True,,,True,
آپارتمان90متری بسیارشیک باپلن مربع نمای جلو,1650000000.0,2023-08-12 09:53:32,khuzestan,houses-apartments-for-sale,90,آپارتمان,2.0,True,,,True,8.0
فروش خانه ویلایی 200متری,10000000000.0,2023-08-12 09:53:32,khuzestan,houses-apartments-for-sale,180,,2.0,,,,,
اپارتمان 100 متری همکف,530000000.0,2023-08-12 09:53:32,khuzestan,houses-apartments-for-sale,100,آپارتمان,2.0,True,,,,12.0
فروش و معاوضه با اپارتمان,5850000000.0,2023-08-12 09:53:33,khuzestan,houses-apartments-for-sale,200,خانه و کلنگی,3.0,True,,,,
فروش منزل ویلایی و تجاری,40000000000.0,2023-08-12 09:53:33,khuzestan,houses-apartments-for-sale,200,,3.0,,,,,
فروش آپارتمان 250 متر در شهرک رزمندگان اهواز,6250000000.0,2023-08-12 09:53:33,khuzestan,houses-apartments-for-sale,250,آپارتمان,4.0,True,,,True,
آپارتمان 63متری,900000000.0,2023-08-12 09:53:33,khuzestan,houses-apartments-for-sale,63,آپارتمان,1.0,True,,,,14.0
اپارتمان مربع نمای روبرو90متری,1650000000.0,2023-08-12 09:53:33,khuzestan,houses-apartments-for-sale,90,آپارتمان,2.0,True,,,True,8.0
فروش ویلا پردیس. جنب فرودگاه,1150000000.0,2023-08-12 09:53:33,fars,houses-apartments-for-sale,1000,,2.0,,,,,
آپارتمان 85 متری در مسکن مهر سربندر,500000000.0,2023-08-12 09:53:33,khuzestan,houses-apartments-for-sale,85,آپارتمان,2.0,True,,,,6.0
فروش آپارتمان 120 متر در شهرک رزمندگان اهواز,450000000.0,2023-08-12 09:53:33,khuzestan,houses-apartments-for-sale,120,آپارتمان,3.0,True,,,True,
آپارتمان پنج واحدی,3940000000.0,2023-08-12 09:53:33,fars,houses-apartments-for-sale,136,آپارتمان,2.0,True,,,,20.0
